oid,dataset_id,provider_name,Species,common_name,lat,lon,date,year,date_string
22906069,1448,PENV,Lepidochelys olivacea,Olive Ridley,-8.30,11.80,11/15/2009,2009,20091115
22906075,1448,PENV,Lepidochelys olivacea,Olive Ridley,-8.40,11.69,6/30/2009,2009,20090630
22906079,1448,PENV,Lepidochelys olivacea,Olive Ridley,-8.5,11.9,11/16/2009,2009,20091116
22906080,1448,PENV,Lepidochelys olivacea,Olive Ridley,-8.69,11.4,1/15/2009,2009,20090115
22906081,1448,PENV,Lepidochelys olivacea,Olive Ridley,-8.90,11.5,1/16/2009,2009,20090116
22906086,1448,PENV,Lepidochelys olivacea,Olive Ridley,-8.69,11.6,2/9/2009,2009,20090209
22906089,1448,PENV,Lepidochelys olivacea,Olive Ridley,-8.69,11.6,2/9/2009,2009,20090209
22906092,1448,PENV,Lepidochelys olivacea,Olive Ridley,-8.80,11.9,2/11/2009,2009,20090211
22906097,1448,PENV,Lepidochelys olivacea,Olive Ridley,-8.90,11.9,2/11/2009,2009,20090211
22906102,1448,PENV,Lepidochelys olivacea,Olive Ridley,-8,12.19,12/29/2008,2008,20081229
22906103,1448,PENV,Lepidochelys olivacea,Olive Ridley,-8.09,12.30,5/1/2009,2009,20090501
22906107,1448,PENV,Lepidochelys olivacea,Olive Ridley,-8.09,12.5,7/15/2009,2009,20090715
22906110,1448,PENV,Lepidochelys olivacea,Olive Ridley,-8.30,12.1,5/2/2009,2009,20090502
22906113,1448,PENV,Lepidochelys olivacea,Olive Ridley,-8.30,12.5,7/14/2009,2009,20090714
22906115,1448,PENV,Lepidochelys olivacea,Olive Ridley,-8.30,12.30,7/12/2009,2009,20090712
22906116,1448,PENV,Lepidochelys olivacea,Olive Ridley,-8.30,12.30,12/31/2008,2008,20081231
22906118,1448,PENV,Lepidochelys olivacea,Olive Ridley,-8.5,12.19,7/13/2009,2009,20090713
22906120,1448,PENV,Lepidochelys olivacea,Olive Ridley,-8,12.5,7/17/2009,2009,20090717
22906140,1448,PENV,Lepidochelys olivacea,Olive Ridley,-8.19,12.6,6/14/2009,2009,20090614
22906150,1448,PENV,Lepidochelys olivacea,Olive Ridley,-8.09,12.9,4/6/2009,2009,20090406
22906151,1448,PENV,Lepidochelys olivacea,Olive Ridley,-8.30,12.5,7/14/2009,2009,20090714
22906152,1448,PENV,Lepidochelys olivacea,Olive Ridley,-8.19,12.9,2/26/2009,2009,20090226
22906156,1448,PENV,Lepidochelys olivacea,Olive Ridley,-8.40,12.6,6/22/2009,2009,20090622
22906157,1448,PENV,Lepidochelys olivacea,Olive Ridley,-8.40,12.69,6/15/2009,2009,20090615
22906166,1448,PENV,Lepidochelys olivacea,Olive Ridley,-8.40,13,4/15/2009,2009,20090415
22906184,1448,PENV,Lepidochelys olivacea,Olive Ridley,-8.80,12.4,12/2/2009,2009,20091202
22906192,1448,PENV,Lepidochelys olivacea,Olive Ridley,-8.59,12.80,6/21/2009,2009,20090621
22906196,1448,PENV,Lepidochelys olivacea,Olive Ridley,-8.59,12.80,6/21/2009,2009,20090621
22906204,1448,PENV,Lepidochelys olivacea,Olive Ridley,-8.69,12.6,10/22/2009,2009,20091022
22906205,1448,PENV,Lepidochelys olivacea,Olive Ridley,-8.69,12.80,11/10/2009,2009,20091110
22906206,1448,PENV,Lepidochelys olivacea,Olive Ridley,-8.80,13,12/16/2009,2009,20091216
22906207,1448,PENV,Lepidochelys olivacea,Olive Ridley,-8.90,12.6,11/2/2009,2009,20091102
22906210,1448,PENV,Lepidochelys olivacea,Olive Ridley,-8.09,13,11/12/2009,2009,20091112
22906211,1448,PENV,Lepidochelys olivacea,Olive Ridley,-8.30,13.1,4/20/2009,2009,20090420
22906216,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.09,10.5,3/12/2009,2009,20090312
22906217,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.09,10.5,3/13/2009,2009,20090313
22906221,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.09,10.6,3/12/2009,2009,20090312
22906224,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.19,10.80,3/9/2009,2009,20090309
22906229,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.30,11,3/8/2009,2009,20090308
22906230,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.40,11.1,3/6/2009,2009,20090306
22906233,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.5,11.1,3/3/2009,2009,20090303
22906234,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.5,11.19,3/3/2009,2009,20090303
22906235,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.40,11.19,3/4/2009,2009,20090304
22906237,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9,11.9,2/12/2009,2009,20090212
22906238,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.19,11.6,1/18/2009,2009,20090118
22906239,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.19,11.9,11/22/2009,2009,20091122
22906242,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.19,11.69,1/18/2009,2009,20090118
22906243,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.30,11.69,1/18/2009,2009,20090118
22906247,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.40,11.9,11/23/2009,2009,20091123
22906248,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.5,11.69,1/20/2009,2009,20090120
22906250,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.5,11.80,1/20/2009,2009,20090120
22906252,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.5,11.1,3/4/2009,2009,20090304
22906258,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.59,11.30,3/2/2009,2009,20090302
22906259,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.59,11.30,3/2/2009,2009,20090302
22906279,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.90,11.4,3/2/2009,2009,20090302
22906287,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.09,12.4,10/31/2009,2009,20091031
22906292,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.09,12.5,10/31/2009,2009,20091031
22906297,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.30,12.1,2/14/2009,2009,20090214
22906301,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.5,12.1,2/14/2009,2009,20090214
22906302,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.40,12.30,1/5/2009,2009,20090105
22906304,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.09,12.6,11/30/2009,2009,20091130
22906305,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.09,12.80,10/23/2009,2009,20091023
22906309,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.19,12.80,10/30/2009,2009,20091030
22906314,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.40,12.69,11/28/2009,2009,20091128
22906315,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.40,12.9,10/29/2009,2009,20091029
22906318,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.5,12.80,10/25/2009,2009,20091025
22906320,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.59,12,1/5/2009,2009,20090105
22906323,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.69,12.1,1/7/2009,2009,20090107
22906334,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.80,12.5,1/8/2009,2009,20090108
22906338,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.90,12.4,1/9/2009,2009,20090109
22906341,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.59,12.6,11/28/2009,2009,20091128
22906343,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.59,12.9,11/6/2009,2009,20091106
22906344,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.59,12.9,11/6/2009,2009,20091106
22906345,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.59,12.6,11/27/2009,2009,20091127
22906346,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.59,12.6,11/27/2009,2009,20091127
22906347,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.59,12.80,10/26/2009,2009,20091026
22906349,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.69,12.9,10/27/2009,2009,20091027
22906353,1448,PENV,Lepidochelys olivacea,Olive Ridley,-9.90,12.69,4/1/2009,2009,20090401
22906354,1448,PENV,Lepidochelys olivacea,Olive Ridley,-10,12.6,3/19/2009,2009,20090319
22906355,1448,PENV,Lepidochelys olivacea,Olive Ridley,-10,12.69,3/19/2009,2009,20090319
22906360,1448,PENV,Lepidochelys olivacea,Olive Ridley,-10.1,9.699,3/12/2009,2009,20090312
22906361,1448,PENV,Lepidochelys olivacea,Olive Ridley,-10.1,9.900,1/2/2009,2009,20090102
22906362,1448,PENV,Lepidochelys olivacea,Olive Ridley,-10.3,9.900,1/2/2009,2009,20090102
22906365,1448,PENV,Lepidochelys olivacea,Olive Ridley,-14.8,9.900,1/22/2010,2010,20100122
22906366,1448,PENV,Lepidochelys olivacea,Olive Ridley,-14.8,9.599,1/23/2010,2010,20100123
22906377,1448,PENV,Lepidochelys olivacea,Olive Ridley,-16.3,4.400,2/25/2010,2010,20100225
22906378,1448,PENV,Lepidochelys olivacea,Olive Ridley,-16.3,4.400,2/25/2010,2010,20100225
22906381,1448,PENV,Lepidochelys olivacea,Olive Ridley,-16.3,4.200,2/25/2010,2010,20100225
22906382,1448,PENV,Lepidochelys olivacea,Olive Ridley,-16.3,4.5,2/24/2010,2010,20100224
22906385,1448,PENV,Lepidochelys olivacea,Olive Ridley,-16.5,5,2/22/2010,2010,20100222
22906386,1448,PENV,Lepidochelys olivacea,Olive Ridley,-16.6,5,2/21/2010,2010,20100221
22906387,1448,PENV,Lepidochelys olivacea,Olive Ridley,-15.9,8.900,1/30/2010,2010,20100130
22906389,1448,PENV,Lepidochelys olivacea,Olive Ridley,-15.1,9.699,1/25/2010,2010,20100125
22906400,1448,PENV,Lepidochelys olivacea,Olive Ridley,-16.6,5.200,2/20/2010,2010,20100220
22906403,1448,PENV,Lepidochelys olivacea,Olive Ridley,-16.8,5.400,2/18/2010,2010,20100218
22906415,1448,PENV,Lepidochelys olivacea,Olive Ridley,-17,7.400,2/8/2010,2010,20100208
22906421,1448,PENV,Lepidochelys olivacea,Olive Ridley,-16.5,8.5,2/3/2010,2010,20100203
22906424,1448,PENV,Lepidochelys olivacea,Olive Ridley,-16.3,8.800,1/31/2010,2010,20100131
22906426,1448,PENV,Lepidochelys olivacea,Olive Ridley,-16.3,8.699,2/2/2010,2010,20100202
22906428,1448,PENV,Lepidochelys olivacea,Olive Ridley,-16.6,8.300,2/3/2010,2010,20100203
22906433,1448,PENV,Lepidochelys olivacea,Olive Ridley,-16.6,8.099,2/5/2010,2010,20100205
22906434,1448,PENV,Lepidochelys olivacea,Olive Ridley,-16.1,9,1/29/2010,2010,20100129
22906435,1448,PENV,Lepidochelys olivacea,Olive Ridley,-17,6.599,2/14/2010,2010,20100214
22906436,1448,PENV,Lepidochelys olivacea,Olive Ridley,-17.1,6.700,2/13/2010,2010,20100213
22906444,1448,PENV,Lepidochelys olivacea,Olive Ridley,-10.3,10.4,7/5/2009,2009,20090705
22906448,1448,PENV,Lepidochelys olivacea,Olive Ridley,-10.3,10.1,1/4/2009,2009,20090104
22906453,1448,PENV,Lepidochelys olivacea,Olive Ridley,-10.4,10.1,1/5/2009,2009,20090105
22906454,1448,PENV,Lepidochelys olivacea,Olive Ridley,-10.5,10.1,1/5/2009,2009,20090105
22906463,1448,PENV,Lepidochelys olivacea,Olive Ridley,-10.1,10.69,2/25/2009,2009,20090225
22906504,1448,PENV,Lepidochelys olivacea,Olive Ridley,-10.3,10.9,2/24/2009,2009,20090224
22906525,1448,PENV,Lepidochelys olivacea,Olive Ridley,-10.6,10.4,1/8/2009,2009,20090108
22906537,1448,PENV,Lepidochelys olivacea,Olive Ridley,-10.5,10.80,2/21/2009,2009,20090221
22906548,1448,PENV,Lepidochelys olivacea,Olive Ridley,-10.8,10.69,6/11/2009,2009,20090611
22906549,1448,PENV,Lepidochelys olivacea,Olive Ridley,-10.8,10.9,5/17/2009,2009,20090517
22906555,1448,PENV,Lepidochelys olivacea,Olive Ridley,-10.9,10.9,5/18/2009,2009,20090518
22906556,1448,PENV,Lepidochelys olivacea,Olive Ridley,-10,11.1,2/26/2009,2009,20090226
22906583,1448,PENV,Lepidochelys olivacea,Olive Ridley,-10.3,11.4,2/9/2009,2009,20090209
22906589,1448,PENV,Lepidochelys olivacea,Olive Ridley,-10.1,12,1/24/2009,2009,20090124
22906595,1448,PENV,Lepidochelys olivacea,Olive Ridley,-10.9,11,5/17/2009,2009,20090517
22906596,1448,PENV,Lepidochelys olivacea,Olive Ridley,-10.9,11.30,5/8/2009,2009,20090508
22906600,1448,PENV,Lepidochelys olivacea,Olive Ridley,-10.8,11.6,5/11/2009,2009,20090511
22906607,1448,PENV,Lepidochelys olivacea,Olive Ridley,-10,12.19,2/17/2009,2009,20090217
22906618,1448,PENV,Lepidochelys olivacea,Olive Ridley,-10.1,12,1/25/2009,2009,20090125
22906628,1448,PENV,Lepidochelys olivacea,Olive Ridley,-10.3,12.1,1/25/2009,2009,20090125
22906629,1448,PENV,Lepidochelys olivacea,Olive Ridley,-10.1,12.1,1/25/2009,2009,20090125
22906659,1448,PENV,Lepidochelys olivacea,Olive Ridley,-10.1,12.9,12/19/2009,2009,20091219
22906675,1448,PENV,Lepidochelys olivacea,Olive Ridley,-10.3,12.69,2/22/2009,2009,20090222
22906705,1448,PENV,Lepidochelys olivacea,Olive Ridley,-10.5,12.4,1/11/2009,2009,20090111
22906706,1448,PENV,Lepidochelys olivacea,Olive Ridley,-10.6,12.19,1/27/2009,2009,20090127
22906723,1448,PENV,Lepidochelys olivacea,Olive Ridley,-10.6,12.9,3/27/2009,2009,20090327
22906724,1448,PENV,Lepidochelys olivacea,Olive Ridley,-10.4,13,12/20/2009,2009,20091220
22906726,1448,PENV,Lepidochelys olivacea,Olive Ridley,-10.4,13.19,12/24/2009,2009,20091224
22906760,1448,PENV,Lepidochelys olivacea,Olive Ridley,-11,13.1,4/8/2009,2009,20090408
22906764,1448,PENV,Lepidochelys olivacea,Olive Ridley,-11,13.4,4/3/2009,2009,20090403
22906767,1448,PENV,Lepidochelys olivacea,Olive Ridley,-11.1,10.5,5/26/2009,2009,20090526
22906791,1448,PENV,Lepidochelys olivacea,Olive Ridley,-11.1,12,1/31/2009,2009,20090131
22906795,1448,PENV,Lepidochelys olivacea,Olive Ridley,-11.3,11.9,2/1/2009,2009,20090201
22906802,1448,PENV,Lepidochelys olivacea,Olive Ridley,-11.5,11.69,5/2/2009,2009,20090502
22906803,1448,PENV,Lepidochelys olivacea,Olive Ridley,-11.6,11.69,5/1/2009,2009,20090501
22906804,1448,PENV,Lepidochelys olivacea,Olive Ridley,-11.8,11.69,4/29/2009,2009,20090429
22906807,1448,PENV,Lepidochelys olivacea,Olive Ridley,-11.8,11.9,2/3/2009,2009,20090203
22906808,1448,PENV,Lepidochelys olivacea,Olive Ridley,-11.8,11.9,2/3/2009,2009,20090203
22906812,1448,PENV,Lepidochelys olivacea,Olive Ridley,-11.5,12.4,1/1/2010,2010,20100101
22906813,1448,PENV,Lepidochelys olivacea,Olive Ridley,-11.1,12.6,1/14/2009,2009,20090114
22906814,1448,PENV,Lepidochelys olivacea,Olive Ridley,-11.3,12.6,12/31/2009,2009,20091231
22906815,1448,PENV,Lepidochelys olivacea,Olive Ridley,-11.3,12.9,3/4/2009,2009,20090304
22906818,1448,PENV,Lepidochelys olivacea,Olive Ridley,-11.3,12.69,3/3/2009,2009,20090303
22906824,1448,PENV,Lepidochelys olivacea,Olive Ridley,-11.4,12.69,3/2/2009,2009,20090302
22906831,1448,PENV,Lepidochelys olivacea,Olive Ridley,-11.6,12.4,1/2/2010,2010,20100102
22906833,1448,PENV,Lepidochelys olivacea,Olive Ridley,-11.8,12,2/3/2009,2009,20090203
22906836,1448,PENV,Lepidochelys olivacea,Olive Ridley,-11.8,12.30,1/3/2010,2010,20100103
22906837,1448,PENV,Lepidochelys olivacea,Olive Ridley,-11.8,12.5,1/17/2009,2009,20090117
22906847,1448,PENV,Lepidochelys olivacea,Olive Ridley,-11.6,12.69,2/8/2009,2009,20090208
22906872,1448,PENV,Lepidochelys olivacea,Olive Ridley,-12,13,1/27/2009,2009,20090127
22906873,1448,PENV,Lepidochelys olivacea,Olive Ridley,-11.1,13.1,3/5/2009,2009,20090305
22906879,1448,PENV,Lepidochelys olivacea,Olive Ridley,-11.1,13,3/5/2009,2009,20090305
22906885,1448,PENV,Lepidochelys olivacea,Olive Ridley,-11.1,13.4,4/4/2009,2009,20090404
22906894,1448,PENV,Lepidochelys olivacea,Olive Ridley,-11.3,13.19,2/27/2009,2009,20090227
22906905,1448,PENV,Lepidochelys olivacea,Olive Ridley,-11.4,13.30,4/5/2009,2009,20090405
22906906,1448,PENV,Lepidochelys olivacea,Olive Ridley,-11.4,13.1,2/28/2009,2009,20090228
22906910,1448,PENV,Lepidochelys olivacea,Olive Ridley,-11.5,13,2/28/2009,2009,20090228
22906922,1448,PENV,Lepidochelys olivacea,Olive Ridley,-11.6,13.4,2/19/2009,2009,20090219
22906928,1448,PENV,Lepidochelys olivacea,Olive Ridley,-11.6,13.4,4/13/2009,2009,20090413
22906931,1448,PENV,Lepidochelys olivacea,Olive Ridley,-11.8,13.1,4/7/2009,2009,20090407
22906936,1448,PENV,Lepidochelys olivacea,Olive Ridley,-12,13.30,2/22/2009,2009,20090222
22906938,1448,PENV,Lepidochelys olivacea,Olive Ridley,-12.1,11.69,4/26/2009,2009,20090426
22906939,1448,PENV,Lepidochelys olivacea,Olive Ridley,-12.1,11.80,4/25/2009,2009,20090425
22906940,1448,PENV,Lepidochelys olivacea,Olive Ridley,-12.1,11.80,4/26/2009,2009,20090426
22906941,1448,PENV,Lepidochelys olivacea,Olive Ridley,-12.3,11.80,4/24/2009,2009,20090424
22906943,1448,PENV,Lepidochelys olivacea,Olive Ridley,-12.5,11.80,1/7/2010,2010,20100107
22906944,1448,PENV,Lepidochelys olivacea,Olive Ridley,-12.5,11.9,1/7/2010,2010,20100107
22906945,1448,PENV,Lepidochelys olivacea,Olive Ridley,-12.6,11.80,1/8/2010,2010,20100108
22906946,1448,PENV,Lepidochelys olivacea,Olive Ridley,-12.8,11.69,1/8/2010,2010,20100108
22906950,1448,PENV,Lepidochelys olivacea,Olive Ridley,-12.1,12.4,1/17/2009,2009,20090117
22906952,1448,PENV,Lepidochelys olivacea,Olive Ridley,-12.3,12.5,1/18/2009,2009,20090118
22906953,1448,PENV,Lepidochelys olivacea,Olive Ridley,-12.4,12.1,4/22/2009,2009,20090422
22906954,1448,PENV,Lepidochelys olivacea,Olive Ridley,-12.3,12.5,1/18/2009,2009,20090118
22906955,1448,PENV,Lepidochelys olivacea,Olive Ridley,-12.4,12.4,4/21/2009,2009,20090421
22906956,1448,PENV,Lepidochelys olivacea,Olive Ridley,-12,12.9,2/6/2009,2009,20090206
22906962,1448,PENV,Lepidochelys olivacea,Olive Ridley,-12.1,12.69,1/18/2009,2009,20090118
22906963,1448,PENV,Lepidochelys olivacea,Olive Ridley,-12.1,12.80,2/7/2009,2009,20090207
22906965,1448,PENV,Lepidochelys olivacea,Olive Ridley,-12.1,12.9,1/25/2009,2009,20090125
22906968,1448,PENV,Lepidochelys olivacea,Olive Ridley,-12.4,12.6,1/19/2009,2009,20090119
22906975,1448,PENV,Lepidochelys olivacea,Olive Ridley,-12.4,12.5,4/19/2009,2009,20090419
22906982,1448,PENV,Lepidochelys olivacea,Olive Ridley,-12.6,12.5,1/20/2009,2009,20090120
22907001,1448,PENV,Lepidochelys olivacea,Olive Ridley,-12.8,12.6,1/21/2009,2009,20090121
22907006,1448,PENV,Lepidochelys olivacea,Olive Ridley,-12.1,13.30,1/25/2009,2009,20090125
22907007,1448,PENV,Lepidochelys olivacea,Olive Ridley,-12.1,13.1,4/16/2009,2009,20090416
22907008,1448,PENV,Lepidochelys olivacea,Olive Ridley,-12.3,13,4/17/2009,2009,20090417
22907009,1448,PENV,Lepidochelys olivacea,Olive Ridley,-12.4,13.1,2/11/2009,2009,20090211
22907010,1448,PENV,Lepidochelys olivacea,Olive Ridley,-13.9,10.9,1/13/2010,2010,20100113
22907013,1448,PENV,Lepidochelys olivacea,Olive Ridley,-13.5,11.30,1/11/2010,2010,20100111
22907014,1448,PENV,Lepidochelys olivacea,Olive Ridley,-13.8,11.9,2/18/2009,2009,20090218
22907016,1448,PENV,Lepidochelys olivacea,Olive Ridley,-13.1,12.4,2/15/2009,2009,20090215
22907018,1448,PENV,Lepidochelys olivacea,Olive Ridley,-13.5,12.19,2/17/2009,2009,20090217
22907019,1448,PENV,Lepidochelys olivacea,Olive Ridley,-13.4,12.19,2/17/2009,2009,20090217
22907022,1448,PENV,Lepidochelys olivacea,Olive Ridley,-13.6,12,2/18/2009,2009,20090218
22907023,1448,PENV,Lepidochelys olivacea,Olive Ridley,-14.1,10.19,1/16/2010,2010,20100116
22907026,1448,PENV,Lepidochelys olivacea,Olive Ridley,-14,10.80,1/14/2010,2010,20100114
22907031,1448,PENV,Lepidochelys olivacea,Olive Ridley,-14.4,10.9,3/10/2009,2009,20090310
22907042,1448,PENV,Lepidochelys olivacea,Olive Ridley,-14.6,10.1,1/21/2010,2010,20100121
22907053,1448,PENV,Lepidochelys olivacea,Olive Ridley,-14.6,10.80,3/6/2009,2009,20090306
22907064,1448,PENV,Lepidochelys olivacea,Olive Ridley,-15,10.5,3/24/2009,2009,20090324
22907065,1448,PENV,Lepidochelys olivacea,Olive Ridley,-15,10.69,3/23/2009,2009,20090323
22907073,1448,PENV,Lepidochelys olivacea,Olive Ridley,-14.1,11.80,2/21/2009,2009,20090221
22907074,1448,PENV,Lepidochelys olivacea,Olive Ridley,-14.3,11.5,2/22/2009,2009,20090222
22907078,1448,PENV,Lepidochelys olivacea,Olive Ridley,-14.5,11.69,2/24/2009,2009,20090224
22907080,1448,PENV,Lepidochelys olivacea,Olive Ridley,-14.5,11.19,3/17/2009,2009,20090317
22907086,1448,PENV,Lepidochelys olivacea,Olive Ridley,-14.9,11.19,3/1/2009,2009,20090301
22907092,1448,PENV,Lepidochelys olivacea,Olive Ridley,-15,11.30,3/1/2009,2009,20090301
22907096,1448,PENV,Lepidochelys olivacea,Olive Ridley,-15,10.69,3/23/2009,2009,20090323
22907097,1448,PENV,Lepidochelys olivacea,Olive Ridley,-15.3,11.30,3/2/2009,2009,20090302
22907098,1448,PENV,Lepidochelys olivacea,Olive Ridley,-15.1,11.80,2/28/2009,2009,20090228
23006069,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,0.200,6.799,3/2/2009,2009,20090302
23006075,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,0.400,7.5,1/19/2009,2009,20090119
23006079,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,0.5,7.299,3/1/2009,2009,20090301
23006081,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,0.5,7.599,2/28/2009,2009,20090228
23006082,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,0.599,7.799,2/28/2009,2009,20090228
23006083,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,0.800,7.900,1/28/2009,2009,20090128
23006090,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,0.100,8.300,2/19/2009,2009,20090219
23006091,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,0.200,8.5,2/19/2009,2009,20090219
23006093,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,0.299,8,1/27/2009,2009,20090127
23006094,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,0.100,8.5,2/1/2009,2009,20090201
23006176,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,0.599,8.099,2/27/2009,2009,20090227
23006178,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,0.599,8.099,2/27/2009,2009,20090227
23006182,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,0.699,8.400,1/17/2009,2009,20090117
23006184,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,0.699,8.5,1/17/2009,2009,20090117
23006197,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,0.699,8.900,2/23/2009,2009,20090223
23006200,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,0.900,8.699,1/4/2009,2009,20090104
23006203,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,1,8.699,12/12/2008,2008,20081212
23006234,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,0.100,9.5,2/13/2009,2009,20090213
23006647,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,0.599,9.599,1/10/2009,2009,20090110
23006648,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,1,8,1/28/2009,2009,20090128
23006649,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,1.2,8.199,12/15/2008,2008,20081215
23006652,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,1.399,8.300,1/29/2009,2009,20090129
23006653,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,1.399,8.300,1/29/2009,2009,20090129
23006654,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,1.100,8.699,1/5/2009,2009,20090105
23006655,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,1.100,8.900,1/5/2009,2009,20090105
23006660,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,1.3,8.800,1/5/2009,2009,20090105
23006661,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,1.399,8.900,1/6/2009,2009,20090106
23006662,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,1.399,8.800,1/30/2009,2009,20090130
23006667,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,1.600,8.599,12/16/2008,2008,20081216
23006668,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,1.8,9,12/17/2008,2008,20081217
23006738,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,1.2,9.300,12/23/2008,2008,20081223
23006751,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,1.399,9.400,12/23/2008,2008,20081223
23006754,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,1.399,9.099,12/14/2008,2008,20081214
23006759,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,1.5,9.599,1/29/2009,2009,20090129
23006760,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,1.5,9.400,1/27/2009,2009,20090127
23006763,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,1.600,9.5,1/28/2009,2009,20090128
23006765,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,1.8,9.199,12/17/2008,2008,20081217
23006766,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,1.8,9.199,12/17/2008,2008,20081217
23006767,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,1.600,9.5,1/28/2009,2009,20090128
23006771,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-1.89,3.899,3/8/2009,2009,20090308
23006772,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-1.89,3.799,3/8/2009,2009,20090308
23006773,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-1.5,4.299,3/7/2009,2009,20090307
